parada_id,equipo_id,fecha,hora_inicio_aprox,duracion_horas,tipo_parada,causa,costo_estimado_soles
PAR-002573,PN_EQ_08,17/04/2024,07:00,9.8,CORRECTIVA,Falla de lubricaciÃ³n,15429.0
PAR-002972,PN_EQ_09,2024-09-17,11:00,6.7,Correctiva,Atoro de mineral / obstrucción,11849.0
PAR-000491, PN-EQ-02,09/06/2025,12:00,1.0,Operativa ,Espera de insumos (reactivos/bolas de molienda),436.0
PAR-000151,pn-eq-01,2025-08-17,00:00,9.9, correctiva,Atoro de mineral / obstrucción,8142.0
PAR-001808,PN-EQ-05 ,2027-04-21,07:00,15.7,Correctiva,Rotura de faja/correa,15224.0
PAR-000529,pn-eq-02,2025-10-25,14:00,1.8,Correctiva,Falla eléctrica - motor/tablero,1847.0
PAR-001189, PN-EQ-04,2025-07-22,02:00,5.0,CORRECTIVA,Falla de lubricación,6427.0
PAR-003562,PN_EQ_10,05/11/2026,13:00,8.2,Correctiva,Falla de lubricación,7311.0
PAR-002901,PN-EQ-08 ,2027-11-23,13:00,2.7,CORRECTIVA,Rotura de faja/correa,
PAR-001732,pn-eq-05,15/07/2026,01:00,20.0,Correctiva,Falla de lubricación,37735.0
PAR-002056,PNEQ06,15/09/2025,09:00,4.0,Preventiva,Mantenimiento programado (plan anual),8530.0
PAR-000699,PN-EQ-02 ,2027-09-27,11:00,8.0,CORRECTIVA,Falla eléctrica - motor/tablero,16795.0
PAR-002751,PNEQ08,2026-03-29,05:00,4.0,Preventiva,Mantenimiento programado (plan anual),8618.0
PAR-001190,PN-EQ-04 ,2025-07-29,16:00,1.4,CORRECTIVA,Falla mecánica - desgaste de componente,1243.0
PAR-001358,PN-EQ-04	,2027-01-16,12:00,7.1,Correctiva,Atoro de mineral / obstrucción,11253.0
PAR-003199,PN-EQ-09,08/10/2027,07:00,8.3,Preventiva,Mantenimiento programado (plan anual),14749.0
PAR-002879, PN-EQ-08,09/09/2027,07:00,0.7,Operativa ,Condiciones climáticas adversas,201.0
PAR-002170,PNEQ06,05/11/2026,10:00,11.9,Correctiva,Atoro de mineral / obstrucción,22346.0
PAR-002864,PN_EQ_08,2027-07-17,09:00,6.0, preventiva,Mantenimiento programado (plan anual),8073.0
PAR-000381,PN-EQ-02,2024-04-26,16:00,4.0, correctiva,Atoro de mineral / obstrucción,7021.0
PAR-003551,PNEQ10,2026-09-26,03:00,20.0, correctiva,Atoro de mineral / obstrucción,19063.0
PAR-002786,PN-EQ-08 ,2026-08-11,03:00,0.5,CORRECTIVA,,925.0
PAR-002737,PN-EQ-08	,22/02/2026,01:00,1.6,Operativa,Falta de mineral en cancha,937.0
PAR-001298, PN-EQ-04,2026-07-04,06:00,15.8,Correctiva ,Falla de lubricación,24589.0
PAR-000078,pn-eq-01,2024-11-06,11:00,3.0,CORRECTIVA,Falla mecánica - desgaste de componente,3277.0
PAR-000390,PN-EQ-02	,16/05/2024,10:00,6.1,Correctiva,Falla mecánica - desgaste de componente,8118.0
PAR-002920,pn-eq-09,16/01/2024,14:00,5.3,Preventiva ,Mantenimiento programado (plan anual),9685.0
PAR-002767,pn-eq-08,30/05/2026,00:00,0.5,Correctiva ,Rotura de faja/correa,567.0
PAR-000314,PN_EQ_01,24/07/2027,06:00,5.5,Preventiva,Mantenimiento programado (plan anual),6743.0
PAR-000973, PN-EQ-03,2027-07-10,17:00,3.5,Correctiva,Falla mecánica - desgaste de componente,4207.0
PAR-002881,PNEQ08,10/09/2027,19:00,1.6,Correctiva,Rotura de faja/correa,3159.0
PAR-003478, PN-EQ-10,2026-03-06,10:00,8.6, preventiva,Mantenimiento programado (plan anual),8981.0
PAR-001957,PN-EQ-06	,2024-08-31,01:00,4.8,Correctiva ,,5461.0
PAR-000704, PN-EQ-02,2027-10-14,10:00,2.9,OPERATIVA,Falta de mineral en cancha,1106.0
PAR-000329,PN-EQ-01	,22/09/2027,16:00,1.6,Operativa ,Corte de energía externo,847.0
PAR-001685,PNEQ05,2026-02-21,11:00,9.9, correctiva,,18842.0
PAR-000650,pn-eq-02,2027-02-27,12:00,3.2,CORRECTIVA,Atoro de mineral / obstrucción,4210.0
PAR-000598,PN-EQ-02,09/08/2026,12:00,5.7,Correctiva,Falla mecánica - desgaste de componente,10885.0
PAR-000766,PN_EQ_03,2024-08-29,02:00,1.5,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),828.0
PAR-000154,pn-eq-01,27/08/2025,14:00,1.7,Operativa,Falta de mineral en cancha,527.0
PAR-002782,pn-eq-08,29/07/2026,00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,37120.0
PAR-003409,PN-EQ-10 ,2025-08-13,19:00,2.1,Operativa,Espera de insumos (reactivos/bolas de molienda),842.0
PAR-001683,PN-EQ-05,15/02/2026,11:00,0.9,Operativa,Condiciones climáticas adversas,491.0
PAR-002559,pn-eq-08,08/02/2024,10:00,10.8,Correctiva,Rotura de faja/correa,23091.0
PAR-000058, PN-EQ-01,2024-08-20,12:00,0.5,Correctiva,Falla mecánica - desgaste de componente,1074.0
PAR-003046,PN-EQ-09	,2025-09-14,13:00,7.1,CORRECTIVA,Falla de lubricación,8548.0
PAR-003543,PNEQ10,05/09/2026,02:00,7.9,Correctiva ,,10489.0
PAR-000652,PN-EQ-02,28/02/2027,15:00,2.2,CORRECTIVA,,
PAR-001333,PN-EQ-04,27/10/2026,00:00,1.1,Correctiva ,Atoro de mineral / obstrucción,2185.0
PAR-001579,pn-eq-05,22/02/2025,09:00,6.7,CORRECTIVA,Falla de lubricación,8903.0
PAR-001516,PNEQ05,04/07/2024,05:00,8.7, preventiva,Mantenimiento programado (plan anual),15822.0
PAR-002992, PN-EQ-09,2025-01-14,16:00,5.7,PREVENTIVA,Mantenimiento programado (plan anual),7294.0
PAR-003611,PN-EQ-10 ,2027-04-22,01:00,9.9,Correctiva,Atoro de mineral / obstrucción,19358.0
PAR-002412,PN-EQ-07	,2026-03-10,08:00,2.6,Operativa,Condiciones climáticas adversas,1243.0
PAR-002077,PN-EQ-06	,21/12/2025,16:00,0.7,Operativa,Espera de insumos (reactivos/bolas de molienda),403.0
PAR-001472,PNEQ05,2024-01-30,04:00,7.8,PREVENTIVA,Mantenimiento programado (plan anual),14996.0
PAR-002443,PN-EQ-07	,2026-08-11,12:00,6.2,Correctiva ,Falla mecánica - desgaste de componente,8931.0
PAR-001505,PN-EQ-05 ,2024-05-26,14:00,1.3,Correctiva ,Rotura de faja/correa,1869.0
PAR-002000,PNEQ06,2025-02-16,03:00,15.7,Correctiva,Falla mecánica - desgaste de componente,24283.0
PAR-003440, PN-EQ-10,01/12/2025,17:00,2.5, operativa,Falta de mineral en cancha,990.0
PAR-000874,PN-EQ-03	,2026-04-16,02:00,8.5, preventiva,Mantenimiento programado (plan anual),16803.0
PAR-003295,PN-EQ-10 ,24/09/2024,02:00,14.5, correctiva,Atoro de mineral / obstrucción,23349.0
PAR-000470,PNEQ02,2025-03-30,08:00,2.6,Correctiva,Falla eléctrica - motor/tablero,2780.0
PAR-002233,PN-EQ-06 ,2027-07-19,04:00,9.4,CORRECTIVA,Rotura de faja/correa,15080.0
PAR-000537,pn-eq-02,05/12/2025,01:00,4.6,CORRECTIVA,Rotura de faja/correa,8584.0
PAR-002450,PNEQ07,2026-09-02,20:00,1.4, correctiva,Atoro de mineral / obstrucción,2248.0
PAR-001937,PN-EQ-06 ,2024-06-21,10:00,1.8, operativa,Falta de mineral en cancha,501.0
PAR-001253,PN-EQ-04 ,28/01/2026,01:00,16.2,Correctiva,Atoro de mineral / obstrucción,22835.0
PAR-000333,PN-EQ-01 ,06/10/2027,03:00,19.8,Correctiva,Atoro de mineral / obstrucción,41303.0
PAR-003022,PN-EQ-09 ,2025-06-06,09:00,8.8,Preventiva,Mantenimiento programado (plan anual),12663.0
PAR-001179,PN-EQ-04	,2025-06-15,02:00,8.2,Correctiva,Falla de lubricación,14127.0
PAR-002598,PN-EQ-08 ,2024-08-03,10:00,7.2,PREVENTIVA,Mantenimiento programado (plan anual),15382.0
PAR-001662,PN-EQ-05	,03/12/2025,19:00,0.6, operativa,Espera de insumos (reactivos/bolas de molienda),324.0
PAR-002673,PN-EQ-08 ,2025-06-23,10:00,0.8,OPERATIVA,Condiciones climáticas adversas,298.0
PAR-003602,pn-eq-10,28/03/2027,08:00,1.3, operativa,Condiciones climáticas adversas,558.0
PAR-003341,pn-eq-10,2025-02-13,08:00,7.3,Correctiva ,Atoro de mineral / obstrucción,11882.0
PAR-001749,PN-EQ-05	,21/09/2026,06:00,14.6,Correctiva ,Falla eléctrica - motor/tablero,23185.0
PAR-001871,PNEQ05,11/10/2027,03:00,20.0,Correctiva,Falla eléctrica - motor/tablero,37007.0
PAR-002042,PN-EQ-06 ,2025-07-23,09:00,5.5,PREVENTIVA,Mantenimiento programado (plan anual),10705.0
PAR-001856,PNEQ05,2027-09-01,01:00,20.0, correctiva,Atoro de mineral / obstrucción,38810.0
PAR-001052,PN_EQ_04,2024-05-26,02:00,4.5,Preventiva,Mantenimiento programado (plan anual),9576.0
PAR-002022,PN-EQ-06 ,2025-05-01,07:00,2.7,Correctiva ,Falla mecánica - desgaste de componente,3908.0
PAR-003367,PN-EQ-10 ,20/04/2025,16:00,6.6,Preventiva ,Mantenimiento programado (plan anual),14158.0
PAR-002484,PN-EQ-07 ,08/02/2027,06:00,1.7,Correctiva,Rotura de faja/correa,2754.0
PAR-001288,PN-EQ-04	,2026-05-24,14:00,4.6,Correctiva,Falla de lubricación,3766.0
PAR-003152,PNEQ09,2027-03-20,17:00,5.5,CORRECTIVA,Falla de lubricación,5600.0
PAR-002185,PN_EQ_06,2026-12-28,05:00,0.8,CORRECTIVA,Rotura de faja/correa,1217.0
PAR-002067, PN-EQ-06,22/11/2025,19:00,0.8,OPERATIVA,Corte de energía externo,310.0
PAR-002260,PN-EQ-06 ,2027-11-21,09:00,2.3,Correctiva,Falla de lubricación,3907.0
PAR-000144,PN_EQ_01,2025-07-05,01:00,6.0,Preventiva ,Mantenimiento programado (plan anual),8975.0
PAR-001668, PN-EQ-05,2025-12-31,07:00,4.6,Preventiva ,Mantenimiento programado (plan anual),5128.0
PAR-002608,pn-eq-08,2024-09-18,03:00,1.4,Operativa ,Falta de mineral en cancha,393.0
PAR-000659,PN_EQ_02,16/03/2027,15:00,7.4,Preventiva ,Mantenimiento programado (plan anual),15177.0
PAR-002791,PN_EQ_08,2026-08-29,14:00,7.6,Correctiva ,Atoro de mineral / obstrucción,7741.0
PAR-000317,PN_EQ_01,2027-08-13,16:00,0.5,Correctiva,Falla mecánica - desgaste de componente,497.0
PAR-003500,PN-EQ-10,2026-05-14,06:00,6.0,Preventiva ,,11303.0
PAR-001220,PN-EQ-04,05/10/2025,18:00,2.4,Correctiva,Falla mecánica - desgaste de componente,2651.0
PAR-003441,PNEQ10,01/12/2025,09:00,1.5,Correctiva ,Falla eléctrica - motor/tablero,3208.0
PAR-000914,PNEQ03,16/10/2026,16:00,1.5,Operativa ,Corte de energía externo,851.0
PAR-002066,PN-EQ-06 ,2025-11-15,08:00,2.2,Correctiva,Falla de lubricación,4599.0
PAR-002060,PN-EQ-06,2025-10-02,00:00,6.1,Preventiva ,Mantenimiento programado (plan anual),9983.0
PAR-002289,pn-eq-07,17/04/2024,02:00,8.7,Correctiva,Falla eléctrica - motor/tablero,15489.0
PAR-000036,PN-EQ-01 ,2024-05-23,01:00,2.6, operativa,,1368.0
PAR-002760,pn-eq-08,07/05/2026,08:00,8.7,Preventiva ,,6998.0
PAR-002653,PNEQ08,2025-04-07,03:00,5.6,Preventiva,Mantenimiento programado (plan anual),7447.0
PAR-001478,PN-EQ-05	,16/02/2024,12:00,1.0,Operativa,,388.0
PAR-003190,PN_EQ_09,2027-09-09,00:00,1.4,Correctiva,Falla de lubricación,1894.0
PAR-002128,PN-EQ-06 ,16/06/2026,16:00,1.7,Operativa,,519.0
PAR-000736,pn-eq-03,2024-03-18,14:00,8.5,PREVENTIVA,Mantenimiento programado (plan anual),
PAR-002965,PN-EQ-09	,18/08/2024,13:00,1.4, correctiva,Rotura de faja/correa,1334.0
PAR-000785,PN-EQ-03 ,2025-01-01,14:00,0.6, operativa,Falta de mineral en cancha,240.0
PAR-001645,PN-EQ-05	,17/09/2025,00:00,20.0, correctiva,Falla mecánica - desgaste de componente,22953.0
PAR-003508,PN-EQ-10,2026-06-05,12:00,1.7,Operativa,Corte de energía externo,925.0
PAR-001092,pn-eq-04,2024-10-15,05:00,1.3,OPERATIVA,Espera de insumos (reactivos/bolas de molienda),364.0
PAR-003412, PN-EQ-10,2025-08-31,02:00,8.5, correctiva,Falla de lubricación,8096.0
PAR-001467,PN_EQ_05,15/01/2024,08:00,8.1,Preventiva,Mantenimiento programado (plan anual),10757.0
PAR-003663,PN-EQ-10,2027-10-14,00:00,1.4,Operativa ,Falta de mineral en cancha,726.0
PAR-002029, PN-EQ-06,2025-05-26,10:00,5.8,Correctiva,Rotura de faja/correa,11084.0
PAR-000895,pn-eq-03,06/07/2026,13:00,3.1, correctiva,Falla eléctrica - motor/tablero,3303.0
PAR-003233,PNEQ10,2024-03-07,04:00,12.6,Correctiva,,19092.0
PAR-001258,PN-EQ-04	,2026-02-16,03:00,10.9, correctiva,,18163.0
PAR-000814,PN-EQ-03,14/05/2025,05:00,7.6,Preventiva ,Mantenimiento programado (plan anual),10558.0
PAR-000474,PN-EQ-02,05/04/2025,02:00,3.6, correctiva,Atoro de mineral / obstrucción,6408.0
PAR-001198,pn-eq-04,2025-08-18,22:00,1.0,Operativa,Falta de mineral en cancha,214.0
PAR-000738,PN-EQ-03 ,2024-03-22,11:00,5.4,Correctiva,Atoro de mineral / obstrucción,9574.0
PAR-000880,pn-eq-03,05/05/2026,01:00,7.2,Correctiva,Atoro de mineral / obstrucción,5934.0
PAR-003334,PN-EQ-10 ,2025-01-15,19:00,0.5,Operativa,Condiciones climáticas adversas,179.0
PAR-002366,PNEQ07,2025-07-15,10:00,1.1,Operativa,Condiciones climáticas adversas,359.0
PAR-000542,PN_EQ_02,27/12/2025,19:00,2.0,Correctiva,Falla elÃ©ctrica - motor/tablero,2283.0
PAR-002126,PN_EQ_06,2026-06-04,18:00,1.8,Correctiva ,Falla de lubricaciÃ³n,2249.0
PAR-001348,PN-EQ-04	,2026-12-20,06:00,7.8,Correctiva,Falla eléctrica - motor/tablero,9081.0
PAR-002991,PN-EQ-09 ,2025-01-12,09:00,3.6,CORRECTIVA,Atoro de mineral / obstrucción,4899.0
PAR-000469,PN-EQ-02,2025-03-16,06:00,6.7,Preventiva,Mantenimiento programado (plan anual),13075.0
PAR-002765,PN-EQ-08,2026-05-23,15:00,4.3,Preventiva,Mantenimiento programado (plan anual),8182.0
PAR-003561,PN-EQ-10	,01/11/2026,18:00,4.0, correctiva,Falla mecánica - desgaste de componente,7471.0
PAR-002925,PN-EQ-09	,2024-02-02,11:00,3.1, correctiva,Atoro de mineral / obstrucción,4788.0
PAR-003449,PNEQ10,2025-12-24,04:00,8.3,Correctiva ,Atoro de mineral / obstrucción,17382.0
PAR-000225,PN_EQ_01,10/06/2026,05:00,0.6, correctiva,Falla de lubricación,
PAR-002309,PNEQ07,14/08/2024,02:00,3.5,Correctiva ,Falla eléctrica - motor/tablero,3703.0
PAR-001816,PN_EQ_05,09/05/2027,03:00,11.5,CORRECTIVA,Falla de lubricación,15506.0
PAR-001170,PN_EQ_04,11/05/2025,02:00,6.6,Preventiva ,Mantenimiento programado (plan anual),9271.0
PAR-001670, PN-EQ-05,03/01/2026,10:00,1.9,Correctiva,Falla de lubricación,2335.0
PAR-001087,pn-eq-04,2024-10-04,10:00,6.7,Correctiva,Falla de lubricación,12699.0
PAR-000422, PN-EQ-02,23/09/2024,09:00,1.8, correctiva,Rotura de faja/correa,3163.0
PAR-000607,PN-EQ-02	,2026-09-18,02:00,10.8,CORRECTIVA,Falla eléctrica - motor/tablero,17193.0
PAR-002040,PN-EQ-06,2025-07-15,02:00,18.8, correctiva,,26129.0
PAR-000864, PN-EQ-03,22/02/2026,03:00,2.7,Correctiva,Falla eléctrica - motor/tablero,4821.0
PAR-002472,PNEQ07,11/12/2026,08:00,4.5,PREVENTIVA,Mantenimiento programado (plan anual),8514.0
PAR-001930,PNEQ06,2024-05-21,12:00,2.3,CORRECTIVA,Falla mecánica - desgaste de componente,3229.0
PAR-002876, PN-EQ-08,22/08/2027,16:00,5.7,PREVENTIVA,Mantenimiento programado (plan anual),9529.0
PAR-000751,PNEQ03,2024-05-26,18:00,1.0, operativa,Corte de energía externo,547.0
PAR-000477,PN-EQ-02 ,2025-04-16,11:00,1.2,Operativa ,Espera de insumos (reactivos/bolas de molienda),470.0
PAR-002155,PN-EQ-06,2026-10-10,13:00,6.0,PREVENTIVA,Mantenimiento programado (plan anual),10733.0
PAR-002763,pn-eq-08,17/05/2026,01:00,2.4,Operativa,Condiciones climáticas adversas,871.0
PAR-001080,pn-eq-04,2024-09-16,16:00,2.4,Correctiva,Rotura de faja/correa,4003.0
PAR-000447,PNEQ02,2024-12-19,05:00,14.3, correctiva,Atoro de mineral / obstrucción,18232.0
PAR-003434,PN_EQ_10,17/11/2025,05:00,6.9,Preventiva ,Mantenimiento programado (plan anual),5933.0
PAR-002163,PN-EQ-06	,2026-10-25,07:00,0.5,CORRECTIVA,Atoro de mineral / obstrucción,542.0
PAR-001044,PN_EQ_04,2024-04-15,10:00,8.4,CORRECTIVA,Falla mecánica - desgaste de componente,17028.0
PAR-000849,pn-eq-03,2025-12-05,16:00,6.2,PREVENTIVA,Mantenimiento programado (plan anual),6738.0
PAR-000023,pn-eq-01,28/03/2024,07:00,10.7,Correctiva ,Atoro de mineral / obstrucción,14105.0
PAR-003020,PN_EQ_09,2025-05-26,08:00,7.5,Correctiva,Falla mecánica - desgaste de componente,12371.0
PAR-001396,pn-eq-04,2027-05-28,08:00,4.6,PREVENTIVA,Mantenimiento programado (plan anual),4981.0
PAR-003416,pn-eq-10,2025-09-28,01:00,20.0,Correctiva,Falla de lubricación,
PAR-003187,pn-eq-09,10/08/2027,01:00,16.1,Correctiva,Falla eléctrica - motor/tablero,31027.0
PAR-002074,PN-EQ-06	,08/12/2025,13:00,0.5,Correctiva ,Falla eléctrica - motor/tablero,
PAR-002367,PN_EQ_07,20/07/2025,01:00,2.8, operativa,Espera de insumos (reactivos/bolas de molienda),1255.0
PAR-000709,pn-eq-02,08/11/2027,06:00,9.8, correctiva,Falla mecánica - desgaste de componente,15284.0
PAR-001932, PN-EQ-06,2024-05-29,15:00,7.6,Preventiva,Mantenimiento programado (plan anual),9961.0
PAR-000049,PN-EQ-01,2024-07-25,03:00,3.3,Correctiva ,Atoro de mineral / obstrucción,3487.0
PAR-002018,pn-eq-06,2025-04-22,01:00,2.3,Operativa,Falta de mineral en cancha,964.0
PAR-002403,PN-EQ-07	,2026-01-29,11:00,1.9, operativa,Corte de energía externo,
PAR-001428,PN-EQ-04	,2027-09-18,04:00,6.9,Correctiva,Atoro de mineral / obstrucción,14182.0
PAR-003067,PN_EQ_09,2026-01-23,05:00,4.2,PREVENTIVA,Mantenimiento programado (plan anual),4418.0
PAR-000911,PN-EQ-03	,2026-09-23,12:00,7.3, correctiva,Falla de lubricación,15134.0
PAR-001217,PN-EQ-04	,2025-10-02,02:00,20.0,Correctiva,Falla de lubricación,20044.0
PAR-001409,PN_EQ_04,2027-07-18,01:00,5.5,PREVENTIVA,Mantenimiento programado (plan anual),9106.0
PAR-000344, PN-EQ-01,08/11/2027,03:00,1.6,Correctiva,Falla mecánica - desgaste de componente,3055.0
PAR-002114,PN_EQ_06,2026-05-05,00:00,6.9,Correctiva ,Falla eléctrica - motor/tablero,11996.0
PAR-000497,PN-EQ-02	,09/07/2025,04:00,2.2, operativa,Corte de energía externo,796.0
PAR-001361,PN-EQ-04,25/01/2027,08:00,14.3,Correctiva ,Falla de lubricación,27890.0
PAR-000110,pn-eq-01,2025-02-16,00:00,4.8,CORRECTIVA,Falla mecánica - desgaste de componente,8561.0
PAR-000530,pn-eq-02,2025-11-01,02:00,7.6, correctiva,Falla mecánica - desgaste de componente,10195.0
PAR-000953,PN-EQ-03,2027-04-05,01:00,11.3,Correctiva,Atoro de mineral / obstrucción,19713.0
PAR-003639,PNEQ10,2027-07-22,07:00,6.8,Preventiva,Mantenimiento programado (plan anual),14535.0
PAR-003659,PN_EQ_10,2027-09-25,15:00,2.6, operativa,Falta de mineral en cancha,1384.0
PAR-002795,PN_EQ_08,2026-09-18,12:00,10.0, correctiva,Falla mecánica - desgaste de componente,11412.0
PAR-001097,PN-EQ-04,27/10/2024,02:00,2.7,Operativa,Corte de energía externo,711.0
PAR-001060,PN_EQ_04,2024-07-03,07:00,5.7,PREVENTIVA,Mantenimiento programado (plan anual),10476.0
PAR-003114,PN-EQ-09,2026-09-30,05:00,7.4, preventiva,Mantenimiento programado (plan anual),8398.0
PAR-003212,PNEQ09,14/12/2027,07:00,1.1,Operativa,Espera de insumos (reactivos/bolas de molienda),341.0
PAR-002240,PN-EQ-06,08/08/2027,00:00,8.9,Correctiva,Rotura de faja/correa,16796.0
PAR-001918, PN-EQ-06,2024-03-29,03:00,2.9, operativa,Corte de energía externo,1627.0
PAR-000168,PN-EQ-01,12/10/2025,01:00,0.9, correctiva,Falla mecánica - desgaste de componente,1030.0
PAR-002242,PN_EQ_06,2027-08-12,15:00,6.3,Correctiva,Falla de lubricación,13818.0
PAR-003244,PN-EQ-10	,2024-04-18,17:00,4.0, correctiva,,5154.0
PAR-001151,PN-EQ-04	,21/03/2025,09:00,11.9,Correctiva ,Atoro de mineral / obstrucción,16326.0
PAR-002419,PN_EQ_07,14/04/2026,04:00,6.1,Preventiva,Mantenimiento programado (plan anual),10147.0
PAR-002762, PN-EQ-08,11/05/2026,01:00,15.2,Correctiva,Falla mecánica - desgaste de componente,16866.0
PAR-002715,PN-EQ-08,07/12/2025,17:00,1.1,Operativa ,Espera de insumos (reactivos/bolas de molienda),609.0
PAR-003379,PN_EQ_10,22/05/2025,14:00,8.7,Correctiva,Falla mecánica - desgaste de componente,9770.0
PAR-000809, PN-EQ-03,2025-04-30,12:00,0.6, correctiva,Falla eléctrica - motor/tablero,964.0
PAR-002702,PNEQ08,2025-10-15,00:00,5.6,Preventiva,,8124.0
PAR-002870,PN-EQ-08,05/08/2027,17:00,2.8,Correctiva,Falla eléctrica - motor/tablero,3825.0
PAR-003680,PN-EQ-10 ,15/12/2027,00:00,7.8,PREVENTIVA,Mantenimiento programado (plan anual),15811.0
PAR-002430,PNEQ07,2026-06-11,02:00,5.8,Correctiva,Atoro de mineral / obstrucción,6446.0
PAR-001641,PN-EQ-05,04/09/2025,01:00,20.0, correctiva,Atoro de mineral / obstrucción,24964.0
PAR-000612,PN_EQ_02,15/10/2026,06:00,0.5,Correctiva ,Atoro de mineral / obstrucción,858.0
PAR-001851,PN-EQ-05	,2027-08-16,00:00,12.7,Correctiva,,26415.0
PAR-000103,PN-EQ-01 ,27/01/2025,11:00,5.0, correctiva,Falla mecánica - desgaste de componente,7600.0
PAR-000800,PN-EQ-03,06/03/2025,06:00,3.6,CORRECTIVA,Falla eléctrica - motor/tablero,7445.0
PAR-000940, PN-EQ-03,2027-01-16,09:00,1.9,Operativa ,Corte de energía externo,
PAR-001621,PN-EQ-05,2025-06-28,02:00,20.0,CORRECTIVA,,39721.0
PAR-000937,PN-EQ-03 ,2027-01-06,09:00,5.6,Correctiva ,Rotura de faja/correa,10132.0
PAR-002717,PN_EQ_08,2025-12-08,00:00,8.3,Preventiva,Mantenimiento programado (plan anual),16553.0
PAR-002226,PN_EQ_06,25/06/2027,14:00,0.8,CORRECTIVA,Falla mecánica - desgaste de componente,1006.0
PAR-001021,PN-EQ-04	,2024-02-06,07:00,10.8,Correctiva,Rotura de faja/correa,15747.0
PAR-003633,PN-EQ-10 ,2027-07-05,16:00,2.6, operativa,Espera de insumos (reactivos/bolas de molienda),755.0
PAR-003483, PN-EQ-10,2026-03-13,11:00,5.1,CORRECTIVA,Falla de lubricación,5416.0
PAR-000621,PN-EQ-02	,2026-11-22,13:00,8.5, preventiva,Mantenimiento programado (plan anual),14260.0
PAR-001928,PN_EQ_06,2024-05-11,02:00,0.8,Operativa,Condiciones climáticas adversas,166.0
PAR-001451,pn-eq-04,2027-11-16,03:00,1.6,Operativa,Falta de mineral en cancha,654.0
PAR-000786,pn-eq-03,2025-01-13,02:00,5.9,Preventiva ,Mantenimiento programado (plan anual),9649.0
PAR-000968, PN-EQ-03,2027-06-08,11:00,8.2,Correctiva,Falla mecánica - desgaste de componente,10418.0
PAR-001581,PNEQ05,2025-02-25,04:00,1.5,Operativa ,Falta de mineral en cancha,883.0
PAR-002277,PNEQ07,27/02/2024,01:00,0.7,Operativa,Corte de energía externo,353.0
PAR-003094,PN_EQ_09,2026-06-08,16:00,1.8,Operativa ,Corte de energía externo,577.0
PAR-000162,PN-EQ-01 ,2025-10-04,13:00,2.1, operativa,Falta de mineral en cancha,854.0
PAR-000475,PNEQ02,2025-04-07,08:00,1.2, correctiva,Rotura de faja/correa,1661.0
PAR-003587, PN-EQ-10,2027-01-15,05:00,14.4,Correctiva ,Falla mecánica - desgaste de componente,15332.0
PAR-003328,PN-EQ-10,2024-12-22,00:00,14.6,Correctiva ,Falla eléctrica - motor/tablero,15412.0
PAR-001549,PN-EQ-05	,2024-11-04,20:00,2.6, operativa,Espera de insumos (reactivos/bolas de molienda),1281.0
PAR-002353,pn-eq-07,2025-04-05,06:00,0.9,Correctiva,Falla mecánica - desgaste de componente,931.0
PAR-002782,pn-eq-08,29/07/2026,00:00,20.0,Correctiva ,Falla mecánica - desgaste de componente,37120.0
PAR-000990,PNEQ03,2027-09-14,01:00,3.5,CORRECTIVA,Falla de lubricación,4872.0
PAR-002314,PNEQ07,2024-09-24,05:00,0.6,Operativa,Falta de mineral en cancha,337.0
PAR-000281,PN-EQ-01	,2027-03-10,04:00,4.2,Correctiva,Falla mecánica - desgaste de componente,5050.0
PAR-001605,PNEQ05,2025-05-10,05:00,8.4,Preventiva ,Mantenimiento programado (plan anual),
PAR-002557,PN-EQ-08	,23/01/2024,03:00,5.5,PREVENTIVA,Mantenimiento programado (plan anual),8445.0
PAR-001013,pn-eq-04,2024-01-10,05:00,6.4,Correctiva,Falla eléctrica - motor/tablero,7236.0
PAR-000273,pn-eq-01,2027-02-06,03:00,3.1,Correctiva ,Falla mecánica - desgaste de componente,3764.0
PAR-002563,PN_EQ_08,05/03/2024,13:00,8.8,Preventiva,Mantenimiento programado (plan anual),9800.0
PAR-001265,PNEQ04,01/03/2026,01:00,5.3,Correctiva,Atoro de mineral / obstrucción,7882.0
PAR-000195,pn-eq-01,14/02/2026,20:00,2.5,Operativa ,Espera de insumos (reactivos/bolas de molienda),503.0
PAR-003632,PN-EQ-10 ,29/06/2027,02:00,7.2,Preventiva,Mantenimiento programado (plan anual),7503.0
PAR-000412,PN-EQ-02	,2024-08-16,17:00,2.4,Operativa,Espera de insumos (reactivos/bolas de molienda),523.0
PAR-000354,PN-EQ-01	,19/12/2027,10:00,9.7,Correctiva,Falla eléctrica - motor/tablero,14609.0
PAR-002026, PN-EQ-06,17/05/2025,05:00,5.3,PREVENTIVA,Mantenimiento programado (plan anual),10102.0
PAR-000224, PN-EQ-01,2026-06-04,07:00,14.6,Correctiva,,15803.0
PAR-001081, PN-EQ-04,2024-09-18,03:00,20.0, correctiva,Falla eléctrica - motor/tablero,25901.0
PAR-002543,PNEQ07,24/11/2027,05:00,7.5, correctiva,Atoro de mineral / obstrucción,15887.0
PAR-002604,PN-EQ-08,05/09/2024,15:00,4.2,Preventiva ,Mantenimiento programado (plan anual),5213.0
